station_id,num_bikes_available,num_docks_available,is_returning,is_renting,is_installed,last_reported,stationCode_x,num_available_ebikes,num_available_mechanical_bikes,stationCode_y,name,lat,lon,capacity
129025451,2,25,1,1,1,2025-12-01 10:44:20,9038,1,1,9038,Douai - Bruxelles,48.88320784122797,2.3308449949028507,27
128920403,27,0,1,1,1,2025-12-01 10:50:47,8009,4,23,8009,Gare Saint-Lazare - Isly,48.874777677621296,2.326515804784655,27
1062192012,28,7,1,1,1,2025-12-01 10:50:06,31103,18,10,31103,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,35
521393180,4,17,1,1,1,2025-12-01 10:50:44,17008,3,1,17008,Porte Pouchet-Bessières,48.8978765,2.3230632,23
128887067,10,7,1,1,1,2025-12-01 10:50:54,7018,0,10,7018,Ségur - d'Estrées,48.851419978983,2.3097044974566,19
7254,31,10,1,1,1,2025-12-01 10:50:54,5005,23,8,5005,Gay Lussac - Saint-Jacques,48.844730256132,2.3419239448664,42
17486828694,21,10,1,1,1,2025-12-01 10:48:12,21323,5,16,21323,Charlot - Stade Gabriel Voisin,48.827228120536,2.268122527474,31
20637036701,0,30,1,1,1,2025-12-01 10:50:48,19207,0,0,19207,Jean Jaurès - Bouret,48.883144703938,2.3712364995651,32
128989986,13,16,1,1,1,2025-12-01 10:48:39,8053,9,4,8053,Place Georges Guillaumin,48.874750203957,2.301771435326,29
39799329,27,6,1,1,1,2025-12-01 10:49:57,9014,12,15,9014,Faubourg Montmartre - La Fayette,48.875254549053,2.3408536612988,35
210582921,25,1,1,1,1,2025-12-01 10:45:27,9106,3,22,9106,Boudreau - Auber,48.87219,2.329423,28
208795867,2,15,1,1,1,2025-12-01 10:49:44,19105,2,0,19105,Ambroise Rendu - Porte Brunet,48.883667,2.395733,17
82567101,0,26,1,1,1,2025-12-01 10:50:09,31706,0,0,31706,Château - République,48.862923800596,2.4155035614967,26
457813746,2,14,1,1,1,2025-12-01 10:48:55,22409,1,1,22409,Henri Barbusse - Stalingrad,48.814183748660554,2.2872862592339516,16
20512737633,0,1,0,0,1,2025-10-27 09:36:39,51006,0,0,51006,Lieutenant Colonel Prudhon - Repos,48.946800700149,2.2380727982588,1
50191171,1,23,1,1,1,2025-12-01 10:42:05,19015,1,0,19015,Thionville - Ourcq,48.88917613743794,2.3833653330802917,24
129014600,29,2,1,1,1,2025-12-01 10:49:22,9022,5,24,9022,Rossini - Laffitte,48.87334627510507,2.337980867701675,33
129087587,2,37,1,1,1,2025-12-01 10:46:57,17004,2,0,17004,Legendre - Clichy,48.88896161855884,2.322528975094376,40
213693511,3,19,1,1,1,2025-12-01 10:47:57,19003,2,1,19003,Quai de la Seine,48.884492238407525,2.3703941702842717,24
3906153622,2,14,1,1,1,2025-12-01 10:45:11,26003,0,2,26003,Argenteuil - Voltaire,48.918648659556,2.281411215663,16
66491397,11,49,1,1,1,2025-12-01 10:50:19,12151,6,5,12151,Gare de Lyon - Place Louis Armand,48.845515089794,2.3726498446286,60
19495456684,0,30,0,0,1,2025-05-23 15:36:48,16202,0,0,16202,Commandant Schloesing - Pétrarque,48.861773096259,2.2838841134601,30
2515995748,16,5,1,1,1,2025-12-01 10:49:59,92007,13,3,92007,Pesaro - Préfecture,48.89577046284005,2.223908342421055,22
27363162,11,12,1,1,1,2025-12-01 10:44:20,16026,2,9,16026,Ranelagh - Mozart,48.8554439,2.2704418,23
129021753,7,9,1,1,1,2025-12-01 10:49:26,9028,6,1,9028,Moncey - Blanche,48.88006587474148,2.3310810327529907,17
210740080,1,48,1,1,1,2025-12-01 10:50:28,10107,0,1,10107,Gare du Nord - Hôpital Lariboisière,48.881949,2.352339,49
3906094706,1,36,1,1,1,2025-12-01 10:49:56,26002,1,0,26002,Redoute - Les Courtilles,48.929867194519,2.2836696356535,40
80216231,19,20,1,1,1,2025-12-01 10:50:55,17043,3,16,17043,Belidor - Gouvion-Saint-Cyr,48.88022154052015,2.2854680567979813,39
336511521,0,29,1,1,1,2025-12-01 10:43:36,19026,0,0,19026,Place de Rhin et Danube,48.88192765861766,2.392586767673493,30
82562556,6,43,1,1,1,2025-12-01 10:50:20,16039,5,1,16039,Exelmans - Versailles,48.84097491091973,2.264390252530575,49
129048000,2,40,1,1,1,2025-12-01 10:50:46,11023,2,0,11023,Saint-Maur - Roquette,48.858688774062955,2.383553994571467,46
1062250686,10,26,1,1,1,2025-12-01 10:49:40,45003,9,1,45003,11 Novembre 1918 - 8 Mai 1945,48.80889533774377,2.5382421165704727,36
129043651,15,8,1,1,1,2025-12-01 10:46:59,11002,4,11,11002,Roquette - Thiéré,48.85507930579506,2.3733686318721463,23
27363489,9,36,1,1,1,2025-12-01 10:49:49,12111,3,6,12111,Claude Decaen - Cannebière,48.83761417037952,2.397253782195704,45
39296638,43,6,1,1,1,2025-12-01 10:50:38,8034,21,22,8034,Berri - Haussmann,48.874746047357135,2.3082953318953514,49
813544903,18,12,1,1,1,2025-12-01 10:50:03,11047,3,15,11047,Amelot - Saint-Sébastien,48.861142162761,2.3677996181077,30
205938683,25,28,1,1,1,2025-12-01 10:49:54,19043,14,11,19043,Delphine Seyrig - Général Leclerc,48.893923963057865,2.39790290594101,53
210399835,47,3,1,1,1,2025-12-01 10:51:04,5032,47,0,5032,Panthéon - Valette,48.847020571652,2.3464982619671,51
230877798,2,32,1,1,1,2025-12-01 10:46:19,18107,2,0,18107,Chartres - La Charbonnière,48.8847601,2.3534657,34
101763163,4,7,1,1,1,2025-12-01 10:49:53,15067,0,4,15067,Desaix - Edgar Faure,48.852804604940296,2.293077029857222,12
213688462,2,36,1,1,1,2025-12-01 10:48:53,16108,1,1,16108,Sablons - Georges Mandel,48.863875,2.28189,38
126050442,1,22,1,1,1,2025-12-01 10:50:45,17030,1,0,17030,Pereire - Rennequin,48.88364782887555,2.2952447086572647,23
27414578,4,15,1,1,1,2025-12-01 10:48:18,6006,2,2,6006,Notre-Dame-des-Champs - Stanislas,48.84479928858768,2.329337755887181,19
54000569,7,27,1,1,1,2025-12-01 10:49:48,11027,7,0,11027,Saint-Ambroise - Parmentier,48.862147844548,2.3772348091006,38
508042092,10,22,1,1,1,2025-12-01 10:49:25,12128,5,5,12128,Pyramide - Ecole du Breuil ,48.82237977153955,2.4586871266365056,34
42603855,4,13,1,1,1,2025-12-01 10:45:56,8010,4,0,8010,Liège - Moscou,48.8795431,2.3264628,17
818302209,2,49,1,1,1,2025-12-01 10:42:21,31022,2,0,31022,Mairie de Montreuil,48.86131452758348,2.440614402294159,52
1057392676,7,28,1,1,1,2025-12-01 10:48:41,46002,4,3,46002,Rouget de Lisle,48.764615483395254,2.4071189761161804,35
129034587,0,17,1,1,1,2025-12-01 10:43:39,10016,0,0,10016,Récollets - Square Villemin,48.875034655883944,2.359801238597928,17
261987383,1,24,1,1,1,2025-12-01 10:50:25,31009,1,0,31009,Place Du Général De Gaulle,48.8687591,2.4329931,26
314829539,4,45,1,1,1,2025-12-01 10:42:23,41302,4,0,41302,Charles de Gaulle - Beauté,48.83649602312711,2.479562651149885,49
1057324291,15,43,1,1,1,2025-12-01 10:50:24,14020,7,8,14020,Cimetière de Montrouge,48.821466904768,2.3215785772007,58
583539396,5,22,1,1,1,2025-12-01 10:46:19,33017,3,2,33017,Anatole France - President Roosevelt,48.9155156,2.3814103,29
101753100,15,1,1,1,1,2025-12-01 10:50:59,15042,5,10,15042,Henry Farman,48.83372430280548,2.2713854536414146,16
81081358,2,37,1,1,1,2025-12-01 10:44:42,18011,1,1,18011,Pajol - Place Herbert,48.8927825,2.3635598,39
209057581,1,17,1,1,1,2025-12-01 10:42:35,33102,1,0,33102,Gabriel Péri - Francisco Ferrer,48.88633710236977,2.407338917255402,18
3906335682,2,23,1,1,1,2025-12-01 10:44:59,42706,2,0,42706,Roger Salengro - Fontainebleau,48.814548697325,2.3611663654447,25
586539770,2,19,1,1,1,2025-12-01 10:45:28,21212,2,0,21212,Marne - Germain Dardan,48.81217465201,2.3035024699104,22
597245295,0,35,1,1,1,2025-12-01 10:45:04,44006,0,0,44006,Concorde - Stalingrad,48.7985844,2.3821302,35
235513935,4,23,1,1,1,2025-12-01 10:49:03,19120,4,0,19120,Carducci - Place Hannah Arendt,48.877436681515796,2.3860743641853337,27
102324803,0,40,1,1,1,2025-12-01 10:45:15,20042,0,0,20042,Pyrénées - Emmery,48.87202880542,2.3918598091484,40
532054446,11,46,1,1,1,2025-12-01 10:48:46,11113,3,8,11113,Richard Lenoir - Republique,48.8667175,2.3692541,58
535500589,74,3,1,1,1,2025-12-01 10:49:44,15104,20,54,15104,Hôpital Européen Georges Pompidou,48.837695319163,2.2753742337227,78
265464297,5,45,1,1,1,2025-12-01 10:50:55,14003,5,0,14003,Schoelcher - Raspail,48.83681733526843,2.3312794080411474,50
66491385,8,17,1,1,1,2025-12-01 10:44:05,43008,3,5,43008,Fontenay - Libération,48.847803063647,2.4451419711113,25
37815993,37,0,1,1,1,2025-12-01 10:51:03,5018,12,25,5018,Mutualité,48.848225572724,2.3502873256803,37
13718041,2,21,1,1,1,2025-12-01 10:43:09,19101,1,1,19101,Square Simon Bolivar,48.875089888322,2.3826304078102,24
19495443023,2,30,1,1,1,2025-12-01 10:50:31,17204,1,1,17204,Paul Bodin - Clichy,48.892594758409,2.3171403311203,33
828134511,5,27,1,1,1,2025-12-01 10:50:10,14138,2,3,14138,Porte de Vanves,48.828012849445,2.3056878894567,32
129060764,4,24,1,1,1,2025-12-01 10:45:27,12114,4,0,12114,Victor Hugo - Jeanne Jugan,48.843949064031825,2.415081394834419,28
596813170,2,13,1,1,1,2025-12-01 10:50:50,41209,2,0,41209,Cimetière de Fontenay-sous-Bois,48.84706173362218,2.4787822365760808,15
596872103,0,30,1,1,1,2025-12-01 10:49:07,21312,0,0,21312,Lucie Aubrac - Fort,48.818144834008976,2.271184623241425,30
129067920,3,24,1,1,1,2025-12-01 10:48:44,14008,3,0,14008,Mouton Duvernet - Général Leclerc,48.831632518293,2.3293121159077,28
128932790,23,28,1,1,1,2025-12-01 10:45:31,8028,17,6,8028,Arsène Houssaye - Champs-Elysées,48.873409276267,2.2977904602885,52
98187918,51,7,1,1,1,2025-12-01 10:49:52,4016,6,45,4016,Lobau - Hôtel de Ville,48.8562118,2.3532536,60
88140066,23,42,1,1,1,2025-12-01 10:49:30,8017,6,17,8017,Rocher - Laborde,48.87590240712654,2.322616316378116,65
213683101,6,13,1,1,1,2025-12-01 10:49:37,15054,3,3,15054,Lecourbe - Jean Maridor,48.83796366147599,2.2877392172813416,19
213684750,28,6,1,1,1,2025-12-01 10:50:56,15106,2,26,15106,Grenelle - Violet,48.84993035512154,2.294612042605877,35
2515049357,23,1,1,1,1,2025-12-01 10:50:16,5124,16,7,5124,Erasme - Ulm,48.84264375274712,2.3445946723222733,24
27364743,2,17,1,1,1,2025-12-01 10:44:37,14106,2,0,14106,Marc Sangnier - Porte de Vanves,48.825218683556734,2.3107116669416428,21
102314792,2,31,1,1,1,2025-12-01 10:42:19,18046,2,0,18046,Etienne Jodelle - Saint Ouen,48.88794016394694,2.326124420314341,33
35447568,4,16,1,1,1,2025-12-01 10:46:58,22406,4,0,22406,Guy Môquet - Etienne Dolet,48.81527009991819,2.298078276995073,23
583178525,3,18,1,1,1,2025-12-01 10:42:44,31102,2,1,31102,Boissière - Etienne Dolet,48.876111,2.4677312,21
2514995690,28,2,1,1,1,2025-12-01 10:50:17,2111,17,11,2111,Chabanais - Petits Champs,48.86703740186721,2.336716018617153,30
66491402,3,33,1,1,1,2025-12-01 10:49:23,18022,3,0,18022,Marcadet - Barbès,48.890451120965,2.3490573929687,37
82387816,20,12,1,1,1,2025-12-01 10:50:44,8054,13,7,8054,Bertie Albrecht - Hoche,48.87614039826388,2.301303138307601,32
213685090,14,15,1,1,1,2025-12-01 10:46:11,15109,2,12,15109,Cevennes - Bergers,48.84240765130395,2.281037718057633,29
301841024,2,26,1,1,1,2025-12-01 10:50:09,21209,2,0,21209,Molière - République,48.81111581390707,2.3145738624448158,30
213679512,4,33,1,1,1,2025-12-01 10:49:58,14012,2,2,14012,Sibelle - Alésia,48.826701758539215,2.3384983465075493,37
66491389,57,1,1,1,1,2025-12-01 10:50:42,8045,27,30,8045,Place de la Reine Astrid,48.864920982538,2.3025491823859,58
129038848,12,19,1,1,1,2025-12-01 10:48:25,10042,7,5,10042,Enghien - Faubourg Poissonnière,48.872420063053,2.3483952362828,33
102323152,1,17,1,1,1,2025-12-01 10:44:33,19103,1,0,19103,Manin - Carrières d'Amérique,48.884672142095,2.3919698596001,20
17581042048,18,9,1,1,1,2025-12-01 10:46:27,17203,5,13,17203,Place de la Porte de Champeret,48.886062068226,2.2917001576821,28
230952057,29,3,1,1,1,2025-12-01 10:49:05,42014,3,26,42014,Place Marcel Cachin,48.81411442356866,2.39090770483017,32
85147829,19,7,1,1,1,2025-12-01 10:48:36,21005,12,7,21005,Hôtel de Ville de Boulogne Billancourt,48.834958851668,2.2416803240776,26
20636368032,0,1,0,0,0,2025-09-18 11:22:09,5203,0,0,5203,Victor Cousin - Cujas,48.847909849567,2.3424898070094,1
213681356,9,13,1,1,1,2025-12-01 10:49:25,14124,9,0,14124,David Weill - Parc Montsouris,48.821092374256104,2.333725690841675,22
2515351285,4,23,1,1,1,2025-12-01 10:47:56,15133,1,3,15133,Saint Lambert - Blomet,48.83659148147257,2.2930556908249855,27
213685514,16,8,1,1,1,2025-12-01 10:48:37,15110,3,13,15110,Place Robert Guillemard,48.836191728066666,2.2811267160086417,24
102329800,19,8,1,1,1,2025-12-01 10:49:53,21006,9,10,21006,Marcelin Berthelot,48.8415473058801,2.233161628246308,27
572566600,2,28,1,1,1,2025-12-01 10:45:46,44013,2,0,44013,Edouard Tremblay - Julian Grimaux,48.781383825117,2.3723508417606,30
54000625,0,32,1,1,1,2025-12-01 10:50:34,20131,0,0,20131,Repos - Cimetière du Père Lachaise,48.859358523593,2.3896131366845,33
129132870,10,13,1,1,1,2025-12-01 10:50:45,21015,1,9,21015,Nationale - Place Jules Guesde,48.82753962462998,2.2416052222251897,23
620403530,8,12,1,1,1,2025-12-01 10:50:36,44003,4,4,44003,Gabriel Péri - Danielle Casanova,48.790114,2.4025777,20
66491378,15,35,1,1,1,2025-12-01 10:47:27,15034,4,11,15034,Lakanal - Commerce,48.84442462786544,2.294059172272682,53
41610121,26,2,1,1,1,2025-12-01 10:48:28,5028,2,24,5028,Censier - Jardin des Plantes,48.84107178161383,2.355475388467312,28
1765749389,1,15,1,1,1,2025-12-01 10:45:18,48010,1,0,48010,Karl Marx,48.784527937293184,2.3646667979455587,16
611152693,3,25,1,1,1,2025-12-01 10:43:04,22203,3,0,22203,Tertres - Fontaine,48.787553654715644,2.306235730648041,28
235241110,4,55,1,1,1,2025-12-01 10:47:26,41202,4,0,41202,Gare Rer de Fontenay sous Bois,48.8436279,2.4630465,61
613737748,25,6,1,1,1,2025-12-01 10:45:20,42021,10,15,42021,Raspail - Manufacture des Oeillets,48.8094458,2.3903009,32
1062671597,20,3,1,1,1,2025-12-01 10:44:05,1119,11,9,1119,Cossonnerie - Sébastopol,48.86132665908402,2.349419631063938,24
463297497,1,19,1,1,1,2025-12-01 10:45:30,35020,1,0,35020,Marcelle - Thalie,48.8835462,2.4137883,20
213875650,24,0,1,1,1,2025-12-01 10:49:31,25003,7,17,25003,Henri Ste-Claire Déville - Paul Héroult,48.892663,2.172411,24
245187072,1,19,1,1,1,2025-12-01 10:50:04,20115,0,1,20115,Louis Lumière - Porte de Bagnolet,48.86431136000005,2.4105210229754443,20
129144878,9,21,1,1,1,2025-12-01 10:51:00,31003,4,5,31003,Paris - Emile Zola,48.854898095789295,2.4186685681343083,30
27415665,11,29,1,1,1,2025-12-01 10:46:19,22402,7,4,22402,Jean Jaurès - Salvador Allende,48.821475594736775,2.3026576638221745,43
593238093,23,0,1,1,1,2025-12-01 10:45:40,9116,14,9,9116,Victoire - Chaussée d'Antin,48.875065791004396,2.3316738009452824,24
13356269,30,1,1,1,1,2025-12-01 10:50:57,6025,6,24,6025,Assas - Rennes,48.8492084999386,2.32851454623001,32
41498023,3,19,1,1,1,2025-12-01 10:50:25,11030,1,2,11030,Oberkampf - République,48.86531608707,2.37611478491,24
20431005501,10,1,1,1,1,2025-12-01 10:50:53,4201,1,9,4201,Quai des Célestins - Henri IV,48.851290697625,2.3624387532495,12
128841079,39,1,1,1,1,2025-12-01 10:49:27,1020,13,26,1020,Cambon - Rivoli,48.866143390992,2.3251800647137,40
37791,25,11,1,1,1,2025-12-01 10:50:34,11039,3,22,11039,Richard Lenoir - Jean-Pierre Timbaud,48.865804276686,2.3693370749669,36
50156117,2,21,1,1,1,2025-12-01 10:50:57,17013,1,1,17013,Legendre - Dulong,48.885325169402904,2.316423766314984,23
210744286,2,41,1,1,1,2025-12-01 10:50:31,11026,1,1,11026,Chemin Vert - Saint-Maur,48.86112461407359,2.381299026310444,45
213992316,2,48,1,1,1,2025-12-01 10:49:03,32604,2,0,32604,Square du Théâtre du Garde-Chasse,48.881287375060616,2.420119643211365,50
213694482,2,18,1,1,1,2025-12-01 10:51:03,19024,1,1,19024,Botzaris - Parc des Buttes Chaumont,48.877951,2.381464,20
235599121,5,19,1,1,1,2025-12-01 10:47:09,41601,3,2,41601,Général De Gaulle - Alouette,48.839109,2.4175664,26
462875227,18,7,1,1,1,2025-12-01 10:50:16,23006,7,11,23006,Jules Guesde - Alsace,48.890566275506,2.2950777411461,25
101743895,3,58,1,1,1,2025-12-01 10:45:03,15021,2,1,15021,Joseph Liouville - Croix Nivert,48.844835471244416,2.297508493065834,64
213691848,38,3,1,1,1,2025-12-01 10:50:30,17105,2,36,17105,Place Madeleine Daniélou,48.883498,2.282015,42
129011497,7,15,1,1,1,2025-12-01 10:48:23,9010,4,3,9010,Rochechouart lamartine,48.876719895109,2.344393021854,24
76199461,2,31,1,1,1,2025-12-01 10:50:27,18028,2,0,18028,Championnet - Vauvenargues,48.89401874744574,2.3319872841238976,33
54000601,2,19,1,1,1,2025-12-01 10:48:59,18009,2,0,18009,Jean-François Lépine - Stephenson,48.88611466796807,2.356855627529275,22
549876068,6,41,1,1,1,2025-12-01 10:42:16,19032,5,1,19032,Villette - Belleville,48.8726877314,2.376461327076,48
1057774603,3,28,1,1,1,2025-12-01 10:49:36,17125,3,0,17125,Marie-Georges Picquart - Pereire,48.88863669349711,2.3111706599593163,32
82550543,27,28,1,1,1,2025-12-01 10:49:44,16030,1,26,16030,Place de Barcelone - Mirabeau,48.847623027364,2.2735664248466,55
102749572,12,37,1,1,1,2025-12-01 10:50:28,43005,6,6,43005,Gare RER de Vincennes,48.847563015126106,2.433383166790009,51
390212609,4,26,1,1,1,2025-12-01 10:49:31,16136,1,3,16136,Théophile Gautier - François Millet,48.85034821320644,2.273029983043671,30
102338493,3,23,1,1,1,2025-12-01 10:50:31,21701,2,1,21701,Larmeroux - Baudelaire,48.816939911292,2.2809894804846,29
15462236,31,1,1,1,1,2025-12-01 10:50:48,16008,20,11,16008,Galilée - Kléber,48.867411865714,2.2907813801148,32
27362896,20,6,1,1,1,2025-12-01 10:51:02,22003,16,4,22003,Beffroy,48.886591074488,2.2613945603371,26
39254792,8,40,1,1,1,2025-12-01 10:49:30,11024,2,6,11024,Mairie du 11ème,48.858925,2.3789759,51
63498079,4,22,1,1,1,2025-12-01 10:42:19,19022,3,1,19022,Marché Secrétan,48.88125496379482,2.373463287949562,26
101024234,53,3,1,1,1,2025-12-01 10:50:20,13050,5,48,13050,Quai Panhard et Levassor,48.828374828097,2.3842737458056,57
20824565291,0,100,0,0,1,2025-11-30 16:53:21,12507,0,0,12507,Hippodrome de Paris Vincennes,48.820484866661,2.4502807724015,105
102331767,17,17,1,1,1,2025-12-01 10:47:27,21008,10,7,21008,Victor Hugo - Galliéni,48.838020154411,2.2460845112801,34
97677210,5,37,1,1,1,2025-12-01 10:48:08,11105,4,1,11105,Parmentier - République,48.8644954,2.3750124,45
875078767,0,20,1,1,1,2025-12-01 10:50:14,20134,0,0,20134,Lieutenant Chauré - Etienne Marey,48.86746195408435,2.405970990657807,20
1558958733,13,12,1,1,1,2025-12-01 10:45:45,24001,4,9,24001,Arche - Léonard de Vinci,48.89790972494496,2.2383723043644914,28
2515802454,22,4,1,1,1,2025-12-01 10:51:02,22016,6,16,22016,Charles de Gaulle - Sablonville,48.87991924860035,2.2763770446181297,26
648227675,0,40,1,1,1,2025-12-01 10:46:24,14136,0,0,14136,Auguste Cain - Jean Moulin,48.82577028927573,2.3210415244102482,40
1062206433,3,17,1,1,1,2025-12-01 10:47:11,32302,2,1,32302,Chemin Vert - Fraternité,48.877141208359035,2.4461565166711807,20
129032910,29,22,1,1,1,2025-12-01 10:50:50,10014,6,23,10014,Marseille - Beaurepaire,48.871624306962985,2.3639265082738348,55
54001024,4,47,1,1,1,2025-12-01 10:42:08,11035,3,1,11035,Parmentier - Abel Rabaud,48.86921273836114,2.371688821240712,52
94250567,23,30,1,1,1,2025-12-01 10:47:44,42010,2,21,42010,Mairie d'Ivry-sur-Seine,48.81057120969284,2.3842826485633855,53
